diagcode,ccs,ccs43_text,label,ccs_label
Y140,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y141,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y142,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y143,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y144,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y145,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y146,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y147,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y148,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y149,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
Y150,3,allergies and poisoning,14,"allergic reactions, rehabilitation care; fitting of prostheses; and adjustment of devices, administrative/social admission, medical examination/evaluation, other aftercare, other screening for suspected conditions (not mental disorders or infectious disease), residual codes; unclassified, e codes: all (external causes of injury and poisoning)"
